"id","usagecounter","appver","datecreated"
123475949,377,"68","2022-08-13 19:24:19"
123475948,3,"4.9.1","2022-08-13 18:45:37"
123475947,0,"0.0.0","2022-08-13 18:00:36"
123475946,2,"68","2022-08-13 12:14:36"
123475945,32,"68","2022-08-13 10:20:24"
123475944,1,"68","2022-08-13 09:06:55"
123475943,1,"4.9.1","2022-08-13 02:27:30"
123475942,2061,"68","2022-08-13 00:08:02"
123475941,3,"4.9.1","2022-08-12 21:59:39"
123475940,1,"4.9.1","2022-08-12 19:38:56"
123475939,2,"4.9.1","2022-08-12 19:17:28"
123475938,14,"68","2022-08-12 18:46:36"
123475937,27,"4.9.1","2022-08-12 18:40:03"
123475936,209,"68","2022-08-12 17:42:49"
123475935,52,"4.9.1","2022-08-12 16:39:23"
123475934,2,"4.9.1","2022-08-12 16:03:21"
123475933,1,"68","2022-08-12 15:06:34"
123475932,1,"68","2022-08-12 13:43:23"
123475931,1,"4.9.1","2022-08-12 12:46:22"
123475930,26,"4.9.1","2022-08-12 12:06:00"
123475929,2,"68","2022-08-12 12:03:36"
123475928,1,"4.9.1","2022-08-12 11:50:04"
123475927,705,"68","2022-08-12 11:39:30"
123475926,171,"68","2022-08-12 11:17:54"
123475925,32,"68","2022-08-12 09:07:59"
123475924,14,"4.9.1","2022-08-12 01:43:05"
123475923,1,"4.9.1","2022-08-12 01:03:26"
123475922,15,"4.9.1","2022-08-11 23:43:58"
123475921,2,"4.9.1","2022-08-11 22:54:11"
123475920,1,"4.9.1","2022-08-11 22:28:16"
123475919,16,"4.9.1","2022-08-11 21:37:43"
123475918,1,"4.9.1","2022-08-11 16:16:45"
123475917,7,"4.9.1","2022-08-11 16:05:12"
123475916,1,"68","2022-08-11 15:48:27"
123475915,6,"68","2022-08-11 12:56:35"
123475914,1,"68","2022-08-11 09:58:56"
123475913,1,"4.9.1","2022-08-11 08:33:14"
123475912,1,"4.9.1","2022-08-11 08:30:20"
123475911,4,"4.9.1","2022-08-11 06:44:41"
123475910,33,"4.9.1","2022-08-11 05:15:17"
123475909,24,"68","2022-08-10 23:50:05"
123475908,2,"4.9.1","2022-08-10 18:32:35"
123475907,1875,"68","2022-08-10 18:18:15"
123475906,93,"68","2022-08-10 16:00:37"
123475905,4,"4.9.1","2022-08-10 15:48:42"
123475904,1,"68","2022-08-10 13:40:58"
123475903,1,"68","2022-08-10 11:34:05"
123475902,17,"4.9.1","2022-08-10 10:34:56"
123475901,10,"68","2022-08-10 08:41:50"
123475900,1,"68","2022-08-10 08:09:13"
123475899,8,"4.9.1","2022-08-10 04:36:53"
123475898,119,"68","2022-08-10 04:29:21"
123475897,14,"4.9.1","2022-08-10 03:21:37"
123475896,1,"68","2022-08-09 20:19:25"
123475895,1,"68","2022-08-09 20:16:39"
123475894,7,"68","2022-08-09 19:56:54"
123475893,3,"68","2022-08-09 19:56:26"
123475892,1,"68","2022-08-09 18:57:35"
123475891,8223,"68","2022-08-09 17:48:45"
123475890,850,"58","2022-08-09 17:41:19"
123475889,6661,"68","2022-08-09 16:41:29"
123475888,285,"68","2022-08-09 15:33:06"
123475887,1,"4.9.1","2022-08-09 15:08:10"
123475886,1,"4.9.1","2022-08-09 14:56:25"
123475885,139,"68","2022-08-09 14:10:20"
123475884,3,"68","2022-08-09 12:46:39"
123475883,1,"68","2022-08-09 12:46:33"
123475882,1,"68","2022-08-09 12:18:36"
123475881,14,"68","2022-08-09 08:21:00"
123475880,1,"68","2022-08-09 04:22:37"
123475879,5,"4.9.1","2022-08-09 03:37:42"
123475878,1,"4.9.1","2022-08-09 02:03:00"
123475877,132,"68","2022-08-08 18:39:23"
123475876,2,"4.9.1","2022-08-08 14:30:32"
123475875,411,"68","2022-08-08 13:39:32"
123475874,1,"4.9.1","2022-08-08 08:46:38"
123475873,1,"68","2022-08-08 05:35:51"
123475872,8,"4.9.1","2022-08-08 01:56:24"
123475871,3,"4.9.1","2022-08-07 22:03:07"
123475870,1,"68","2022-08-07 20:46:51"
123475869,1,"4.9.1","2022-08-07 20:00:09"
123475868,0,"0.0.0","2022-08-07 18:36:17"
123475867,8,"4.9.1","2022-08-07 18:07:45"
123475866,1,"8","2022-08-07 18:01:55"
123475865,4,"68","2022-08-07 17:51:33"
123475864,1,"68","2022-08-07 17:27:40"
123475863,12,"68","2022-08-07 16:09:00"
123475862,1,"4.9.1","2022-08-07 15:51:26"
123475861,0,"0.0.0","2022-08-07 14:45:16"
123475860,1,"62","2022-08-07 14:18:29"
123475859,13,"68","2022-08-07 13:47:41"
123475858,2,"4.9.1","2022-08-07 13:39:37"
123475857,3,"4.9.1","2022-08-07 13:31:04"
123475856,7,"4.9.1","2022-08-07 04:39:42"
123475855,2,"68","2022-08-07 03:54:43"
123475854,1,"68","2022-08-06 21:38:47"
123475853,23,"4.9.1","2022-08-06 20:08:53"
123475852,82,"68","2022-08-06 18:49:02"
123475851,1,"68","2022-08-06 18:43:45"
123475850,1,"4.9.1","2022-08-06 16:07:30"
123475849,1,"68","2022-08-06 14:27:37"
123475848,6,"4.9.1","2022-08-06 11:54:41"
123475847,3,"68","2022-08-06 11:46:11"
123475846,9,"68","2022-08-06 10:08:33"
123475845,2,"4.9.1","2022-08-06 10:05:52"
123475844,1,"4.9.1","2022-08-06 07:07:26"
123475843,2,"4.9.1","2022-08-06 06:24:46"
123475842,6,"4.9.1","2022-08-06 00:32:04"
123475841,1,"68","2022-08-06 00:03:35"
123475840,2,"4.9.1","2022-08-05 21:24:51"
123475839,10,"4.9.1","2022-08-05 18:38:40"
123475838,57,"4.9.1","2022-08-05 16:33:23"
123475837,1,"68","2022-08-05 16:30:50"
123475836,2,"4.9.1","2022-08-05 16:25:49"
123475835,1,"4.9.1","2022-08-05 15:10:01"
123475834,65,"4.9.1","2022-08-05 14:05:07"
123475833,1,"4.9.1","2022-08-05 14:03:43"
123475832,3,"4.9.1","2022-08-05 11:00:17"
123475831,9,"4.9.1","2022-08-05 10:54:56"
123475830,1,"68","2022-08-05 10:23:37"
123475829,1,"4.9.1","2022-08-05 08:25:50"
123475828,5,"4.9.1","2022-08-05 06:14:01"
123475827,351,"68","2022-08-05 05:37:51"
123475826,71,"68","2022-08-05 05:11:25"
123475825,1,"4.9.1","2022-08-05 04:46:40"
123475824,2,"68","2022-08-05 03:08:00"
123475823,253,"68","2022-08-05 02:44:38"
123475822,3,"4.9.1","2022-08-05 02:39:50"
123475821,1,"4.9.1","2022-08-05 02:17:13"
123475820,2,"4.9.1","2022-08-05 02:15:30"
123475819,1,"4.9.1","2022-08-05 01:59:46"
123475818,1,"68","2022-08-05 00:28:10"
123475817,265,"68","2022-08-04 21:54:55"
123475816,1,"68","2022-08-04 20:23:37"
123475815,2,"4.9.1","2022-08-04 19:17:22"
123475814,4,"68","2022-08-04 19:17:19"
123475813,1,"68","2022-08-04 19:10:47"
123475812,6,"4.9.1","2022-08-04 17:50:12"
123475811,1,"4.9.1","2022-08-04 15:08:27"
123475810,1,"68","2022-08-04 14:41:24"
123475809,4656,"68","2022-08-04 14:32:01"
123475808,1,"68","2022-08-04 14:11:36"
123475807,0,"0.0.0","2022-08-04 10:22:14"
123475806,1,"4.9.1","2022-08-04 08:52:14"
123475805,118,"68","2022-08-04 07:55:32"
123475804,128,"4.9.1","2022-08-04 06:49:47"
123475803,1,"4.9.1","2022-08-04 06:10:42"
123475802,1,"68","2022-08-04 05:51:34"
123475801,1,"4.9.1","2022-08-04 02:12:41"
123475800,4,"4.9.1","2022-08-04 00:24:47"
123475799,14,"68","2022-08-04 00:18:03"
123475798,24,"68","2022-08-03 18:50:12"
123475797,1,"68","2022-08-03 16:46:28"
123475796,2,"4.9.1","2022-08-03 13:50:45"
123475795,6,"4.9.1","2022-08-03 12:48:16"
123475794,1,"4.9.1","2022-08-03 12:30:15"
123475793,11,"4.9.1","2022-08-03 12:13:41"
123475792,10,"4.9.1","2022-08-03 12:04:11"
123475791,4,"4.9.1","2022-08-03 10:33:41"
123475790,1,"4.9.1","2022-08-03 09:35:20"
123475789,1,"68","2022-08-03 09:01:23"
123475788,131,"4.9.1","2022-08-03 08:25:42"
123475787,1,"68","2022-08-03 05:17:04"
123475786,2,"4.9.1","2022-08-03 02:18:11"
123475785,14,"4.9.1","2022-08-03 01:17:46"
123475784,16,"68","2022-08-03 01:10:28"
123475783,1,"4.9.1","2022-08-02 21:37:34"
123475782,1,"68","2022-08-02 17:09:37"
123475781,11,"4.9.1","2022-08-02 16:19:27"
123475780,1,"4.9.1","2022-08-02 16:02:12"
123475779,1,"68","2022-08-02 14:39:58"
123475778,9,"68","2022-08-02 08:51:24"
123475777,7,"4.9.1","2022-08-02 06:37:34"
123475776,740,"68","2022-08-02 05:21:10"
123475775,1,"4.9.1","2022-08-02 05:17:23"
123475774,52,"68","2022-08-02 04:19:49"
123475773,2,"4.9.1","2022-08-02 00:44:22"
123475772,13,"4.9.1","2022-08-02 00:17:15"
123475771,2,"68","2022-08-01 23:44:25"
123475770,703,"68","2022-08-01 22:15:55"
123475769,7,"4.9.1","2022-08-01 20:03:46"
123475768,5,"4.9.1","2022-08-01 18:01:39"
123475767,1,"4.9.1","2022-08-01 16:06:18"
123475766,1,"68","2022-08-01 09:43:46"
123475765,1,"4.9.1","2022-08-01 08:17:00"
123475764,1,"4.9.1","2022-08-01 02:49:40"
123475763,1078,"68","2022-08-01 02:27:09"
123475762,23,"68","2022-08-01 01:32:59"
123475761,304,"68","2022-07-31 23:40:12"
123475760,1,"4.9.1","2022-07-31 22:39:06"
123475759,1,"4.9.1","2022-07-31 22:29:28"
123475758,142,"68","2022-07-31 22:26:51"
123475757,2,"62","2022-07-31 20:59:48"
123475756,16,"4.9.1","2022-07-31 20:41:22"
123475755,549,"68","2022-07-31 17:41:28"
123475754,313,"68","2022-07-31 15:57:10"
123475753,92,"68","2022-07-31 11:39:12"
123475752,3,"4.9.1","2022-07-31 01:24:08"
123475751,1,"68","2022-07-30 21:01:03"
123475750,2,"4.9.1","2022-07-30 20:22:47"
123475749,43,"68","2022-07-30 19:46:52"
123475748,4,"4.9.1","2022-07-30 18:34:08"
123475747,3,"4.9.1","2022-07-30 14:21:27"
123475746,0,"0.0.0","2022-07-30 14:21:14"
123475745,5,"68","2022-07-30 13:23:03"
123475744,4,"4.9.1","2022-07-30 13:18:31"
123475743,1,"4.9.1","2022-07-30 12:21:02"
123475742,2,"4.9.1","2022-07-30 11:36:50"
123475741,107,"68","2022-07-30 01:24:06"
123475740,443,"68","2022-07-30 00:29:18"
123475739,233,"68","2022-07-29 23:39:48"
123475738,5,"4.9.1","2022-07-29 22:43:47"
123475737,1,"4.9.1","2022-07-29 20:38:30"
123475736,1,"68","2022-07-29 16:56:16"
123475735,1,"4.9.1","2022-07-29 16:09:58"
123475734,1,"68","2022-07-29 15:18:10"
123475733,5,"4.9.1","2022-07-29 14:54:57"
123475732,28,"68","2022-07-29 13:46:37"
123475731,3,"4.9.1","2022-07-29 12:50:49"
123475730,7,"4.9.1","2022-07-29 11:51:23"
123475729,1,"4.9.1","2022-07-29 09:44:31"
123475728,1,"4.9.1","2022-07-29 06:16:07"
123475727,78,"68","2022-07-29 05:20:42"
123475726,1,"68","2022-07-29 03:48:22"
123475725,2,"4.9.1","2022-07-28 21:49:18"
123475724,1,"4.9.1","2022-07-28 20:21:15"
123475723,42,"68","2022-07-28 19:39:16"
123475722,1,"0.0.0","2022-07-28 13:50:42"
123475721,4,"68","2022-07-28 13:40:02"
123475720,42,"68","2022-07-28 11:35:51"
123475719,1,"4.9.1","2022-07-27 23:45:26"
123475718,499,"68","2022-07-27 23:39:54"
123475717,1,"68","2022-07-27 23:38:56"
123475716,1,"68","2022-07-27 20:29:39"
123475715,1,"4.9.1","2022-07-27 12:03:00"
123475714,601,"68","2022-07-27 10:13:05"
123475713,1,"68","2022-07-27 01:16:14"
123475712,1,"4.9.1","2022-07-27 00:43:04"
123475711,1,"68","2022-07-26 21:56:06"
123475710,1,"68","2022-07-26 21:53:20"
123475709,7,"4.9.1","2022-07-26 21:51:57"
123475708,4,"4.9.1","2022-07-26 19:00:47"
123475707,1,"68","2022-07-26 18:03:58"
123475706,1,"4.9.1","2022-07-26 17:00:18"
123475705,5,"4.9.1","2022-07-26 13:43:46"
123475704,1,"68","2022-07-26 12:02:52"
123475703,1,"68","2022-07-26 07:18:52"
123475702,4,"4.9.1","2022-07-26 05:24:08"
123475701,1,"4.9.1","2022-07-26 03:30:27"
123475700,158,"68","2022-07-25 22:41:05"
123475699,1,"4.9.1","2022-07-25 20:24:56"
123475698,1,"4.9.1","2022-07-25 20:23:38"
123475697,7,"4.9.1","2022-07-25 17:17:11"
123475696,1187,"68","2022-07-25 16:51:38"
123475695,1,"4.9.1","2022-07-25 09:43:19"
123475694,4,"4.9.1","2022-07-25 08:00:51"
123475693,1,"4.9.1","2022-07-25 06:17:58"
123475692,4,"4.9.1","2022-07-24 23:56:03"
123475691,2,"68","2022-07-24 19:48:32"
123475690,1,"68","2022-07-24 18:06:44"
123475689,1,"68","2022-07-24 18:00:08"
123475688,1,"4.9.1","2022-07-24 17:34:25"
123475687,1,"4.9.1","2022-07-24 13:43:42"
123475686,1,"4.9.1","2022-07-24 13:12:38"
123475685,1,"4.9.1","2022-07-24 13:03:17"
123475684,9,"4.9.1","2022-07-24 12:21:54"
123475683,77,"68","2022-07-24 12:09:06"
123475682,1,"4.9.1","2022-07-24 08:03:27"
123475681,8,"4.9.1","2022-07-24 06:36:36"
123475680,31,"68","2022-07-24 03:12:31"
123475679,4,"4.9.1","2022-07-24 02:33:06"
123475678,1,"68","2022-07-24 01:35:07"
123475677,3,"68","2022-07-23 22:19:11"
123475676,2,"68","2022-07-23 21:22:25"
123475675,14,"68","2022-07-23 17:18:11"
123475674,2724,"68","2022-07-23 16:23:40"
123475673,2,"68","2022-07-23 16:20:55"
123475672,5,"4.9.1","2022-07-23 12:09:55"
123475671,1,"68","2022-07-23 11:12:18"
123475670,522,"68","2022-07-23 09:42:38"
123475669,358,"68","2022-07-23 09:20:49"
123475668,5,"4.9.1","2022-07-23 09:13:54"
123475667,1,"4.9.1","2022-07-22 23:54:22"
123475666,3,"4.9.1","2022-07-22 23:31:38"
123475665,1,"4.9.1","2022-07-22 20:23:13"
123475664,2,"4.9.1","2022-07-22 18:40:19"
123475663,12,"4.9.1","2022-07-22 16:11:42"
123475662,20,"4.9.1","2022-07-22 15:53:10"
123475661,24,"4.9.1","2022-07-22 13:57:09"
123475660,8,"4.9.1","2022-07-22 10:30:02"
123475659,1,"68","2022-07-22 10:02:27"
123475658,2,"4.9.1","2022-07-22 09:18:06"
123475657,1,"68","2022-07-22 02:46:55"
123475656,2,"4.9.1","2022-07-22 02:13:52"
123475655,165,"68","2022-07-22 01:03:04"
123456791,0,"0.0.0","2022-07-21 15:38:55"
123475654,13,"68","2022-07-21 11:34:00"
123475653,9,"4.9.1","2022-07-21 06:06:55"
123475652,1,"62","2022-07-21 02:21:53"
123475651,21,"4.9.1","2022-07-21 00:28:40"
123475650,12,"4.9.1","2022-07-20 22:55:36"
123475649,1,"4.9.1","2022-07-20 21:49:13"
123475648,1,"68","2022-07-20 21:18:56"
123475647,3,"68","2022-07-20 20:00:40"
123475646,1,"4.9.1","2022-07-20 19:24:43"
123475645,7,"4.9.1","2022-07-20 19:02:15"
123475644,0,"0.0.0","2022-07-20 14:48:05"
123475643,1,"68","2022-07-20 13:04:10"
123475642,93,"68","2022-07-20 11:04:30"
123475641,1,"4.9.1","2022-07-20 09:47:34"
123475640,1,"4.9.1","2022-07-20 09:46:42"
123475639,2,"68","2022-07-20 09:04:24"
123475638,1,"68","2022-07-20 08:42:12"
123475637,200,"68","2022-07-20 08:27:15"
123475636,32,"68","2022-07-20 03:57:57"
123475635,3,"4.9.1","2022-07-20 02:05:14"
123475634,4,"68","2022-07-19 22:53:26"
123475633,2,"4.9.1","2022-07-19 22:01:24"
123475632,2,"68","2022-07-19 21:15:31"
123475631,33,"4.9.1","2022-07-19 19:52:21"
123475630,1,"4.9.1","2022-07-19 18:12:52"
123475629,10,"68","2022-07-19 17:05:13"
123475628,1,"68","2022-07-19 13:37:25"
123475627,1,"4.9.1","2022-07-19 09:26:49"
123475626,1,"4.9.1","2022-07-19 09:02:11"
123475625,3,"68","2022-07-19 05:27:11"
123475624,11,"4.9.1","2022-07-19 04:41:21"
123475623,1,"4.9.1","2022-07-19 03:23:40"
123475622,1,"4.9.1","2022-07-18 23:05:27"
123475621,1,"68","2022-07-18 22:19:49"
123475620,263,"68","2022-07-18 21:55:23"
123475619,322,"68","2022-07-18 19:47:55"
123475618,54,"68","2022-07-18 18:43:40"
123475617,1,"68","2022-07-18 17:26:51"
123475616,2,"4.9.1","2022-07-18 13:31:42"
123475615,75,"68","2022-07-18 12:23:12"
123475614,1,"68","2022-07-18 11:56:12"
123475613,12,"68","2022-07-18 10:45:29"
123475612,12,"68","2022-07-18 09:32:21"
123475611,0,"0.0.0","2022-07-18 03:11:50"
123475610,1,"68","2022-07-18 01:34:26"
123475609,841,"68","2022-07-18 00:34:51"
123475608,80,"68","2022-07-17 21:09:54"
123475607,2,"4.9.1","2022-07-17 21:07:42"
123475606,1,"68","2022-07-17 19:57:49"
123475605,21,"68","2022-07-17 19:29:57"
123475604,1,"68","2022-07-17 15:58:10"
123475603,0,"0.0.0","2022-07-17 14:34:12"
123475602,1,"68","2022-07-17 14:34:06"
123475601,1,"68","2022-07-17 11:15:50"
123475600,1,"4.9.1","2022-07-17 10:25:43"
123475599,2516,"68","2022-07-17 10:25:27"
123475598,1,"68","2022-07-17 08:34:01"
123475597,9,"4.9.1","2022-07-17 00:01:01"
123475596,4,"68","2022-07-16 13:05:25"
123475595,4,"4.9.1","2022-07-16 09:29:53"
123475594,280,"68","2022-07-16 08:16:51"
123475593,54,"4.9.1","2022-07-16 08:15:03"
123475592,2,"4.9.1","2022-07-16 04:08:08"
123475591,2,"4.9.1","2022-07-16 03:42:36"
123475590,1,"4.9.1","2022-07-16 01:49:41"
123475589,1,"68","2022-07-16 01:46:57"
123475588,1,"68","2022-07-16 01:16:48"
123475587,1,"4.9.1","2022-07-16 00:42:36"
123475586,1,"4.9.1","2022-07-16 00:09:49"
123475585,350,"68","2022-07-16 00:04:24"
123475584,1,"68","2022-07-16 00:00:13"
123475583,778,"68","2022-07-15 22:26:48"
123475582,1,"68","2022-07-15 21:48:58"
123475581,4,"4.9.1","2022-07-15 17:31:40"
123475580,1,"4.9.1","2022-07-15 16:36:16"
123475579,7,"68","2022-07-15 16:20:06"
123475578,4,"68","2022-07-15 16:00:44"
123475577,54,"4.9.1","2022-07-15 15:54:21"
123475576,3,"68","2022-07-15 13:51:46"
123475575,164,"68","2022-07-15 13:28:35"
123475574,27,"68","2022-07-15 13:15:27"
123475573,1,"68","2022-07-15 12:06:34"
123475572,7,"68","2022-07-15 11:24:25"
123475571,1,"68","2022-07-15 11:07:41"
123475570,1,"4.9.1","2022-07-15 10:57:43"
123475569,12,"4.9.1","2022-07-15 05:22:33"
123475568,13,"4.9.1","2022-07-14 22:54:52"
123475567,1,"4.9.1","2022-07-14 22:16:35"
123475566,23,"68","2022-07-14 19:12:48"
123475565,29,"4.9.1","2022-07-14 19:03:47"
123475564,3,"4.9.1","2022-07-14 16:10:48"
123475563,2,"68","2022-07-14 13:15:14"
123475562,1,"68","2022-07-14 12:49:55"
123475561,1,"4.9.1","2022-07-14 10:56:53"
123475560,2,"4.9.1","2022-07-14 08:43:08"
123475559,1,"4.9.1","2022-07-14 08:36:37"
123475558,7,"4.9.1","2022-07-14 08:07:43"
123475557,2665,"68","2022-07-14 05:13:10"
123475556,1,"4.9.1","2022-07-14 03:25:22"
123475555,27,"68","2022-07-14 00:15:42"
123475554,7,"4.9.1","2022-07-13 23:32:52"
123475553,1,"68","2022-07-13 23:05:51"
123475552,0,"0.0.0","2022-07-13 22:47:11"
123475551,3,"4.9.1","2022-07-13 21:20:31"
123475550,1,"4.9.1","2022-07-13 20:10:35"
123475549,1,"68","2022-07-13 19:23:47"
123475548,287,"68","2022-07-13 19:09:17"
123475547,1,"68","2022-07-13 18:19:24"
123475546,0,"0.0.0","2022-07-13 15:25:48"
123475545,0,"0.0.0","2022-07-13 15:25:46"
123475544,270,"68","2022-07-13 12:33:19"
123475543,1,"68","2022-07-13 09:26:10"
123475542,1,"4.9.1","2022-07-13 08:32:41"
123475541,1,"4.9.1","2022-07-13 00:03:10"
123475540,1,"68","2022-07-12 23:13:03"
123475539,1,"68","2022-07-12 23:08:26"
123475538,1,"68","2022-07-12 19:40:24"
123475537,7,"4.9.1","2022-07-12 18:58:01"
123475536,184,"68","2022-07-12 17:35:24"
123475535,491,"68","2022-07-12 16:04:04"
123475534,1,"68","2022-07-12 16:03:07"
123475533,5,"68","2022-07-12 15:58:19"
123475532,2,"4.9.1","2022-07-12 15:12:18"
123475531,1,"68","2022-07-12 14:39:40"
123475530,2,"4.9.1","2022-07-12 13:25:57"
123475529,1,"68","2022-07-12 12:08:32"
123475528,0,"0.0.0","2022-07-12 11:07:29"
123475527,1,"4.9.1","2022-07-12 09:29:42"
123475526,7,"68","2022-07-12 09:20:59"
123475525,2,"68","2022-07-12 08:49:32"
123475524,2,"4.9.1","2022-07-12 06:22:43"
123475523,1,"68","2022-07-12 04:29:37"
123475522,19,"4.9.1","2022-07-11 23:50:18"
123475521,8,"68","2022-07-11 21:19:30"
123475520,1,"68","2022-07-11 17:01:37"
123475519,1,"68","2022-07-11 16:28:11"
123475518,1,"68","2022-07-11 16:27:27"
123475517,1,"4.9.1","2022-07-11 15:14:45"
123475516,2,"4.9.1","2022-07-11 14:57:38"
123475515,5,"68","2022-07-11 13:40:15"
123475514,3,"4.9.1","2022-07-11 13:34:21"
123475513,12,"4.9.1","2022-07-11 13:15:53"
123475512,15,"68","2022-07-11 12:05:25"
123475511,1,"62","2022-07-11 08:42:42"
123475510,2,"4.9.1","2022-07-11 02:57:23"
123475509,93,"68","2022-07-11 02:47:22"
123475508,1,"68","2022-07-11 01:38:35"
123475507,1,"4.9.1","2022-07-11 01:23:29"
123475506,2,"4.9.1","2022-07-10 21:44:55"
123475505,11,"4.9.1","2022-07-10 20:10:39"
123475504,2,"4.9.1","2022-07-10 19:43:59"
123475503,1,"68","2022-07-10 19:01:24"
123475502,1,"4.9.1","2022-07-10 17:40:51"
123475501,2,"4.9.1","2022-07-10 15:18:49"
123475500,2,"4.9.1","2022-07-10 10:43:24"
123475499,1,"4.9.1","2022-07-10 09:46:04"
123475498,1,"4.9.1","2022-07-10 08:32:50"
123475497,2,"68","2022-07-10 08:13:43"
123475496,1,"4.9.1","2022-07-10 02:59:49"
123475495,249,"68","2022-07-10 01:40:18"
123475494,0,"0.0.0","2022-07-10 01:40:10"
123475493,1,"68","2022-07-10 01:18:37"
123475492,3,"68","2022-07-10 01:17:22"
123475491,1,"68","2022-07-10 00:37:32"
123475490,22,"68","2022-07-10 00:31:30"
123475489,1,"68","2022-07-09 23:25:28"
123475488,170,"68","2022-07-09 23:20:18"
123475487,2,"68","2022-07-09 23:01:06"
123475486,1,"4.9.1","2022-07-09 22:48:19"
123475485,5,"68","2022-07-09 21:22:25"
123475484,2,"68","2022-07-09 20:53:46"
123475483,365,"68","2022-07-09 19:39:05"
123475482,22,"4.9.1","2022-07-09 19:12:03"
123475481,1,"68","2022-07-09 18:48:13"
123475480,1,"68","2022-07-09 18:17:31"
123475479,9,"4.9.1","2022-07-09 16:42:35"
123475478,1,"4.9.1","2022-07-09 16:13:21"
123475477,254,"68","2022-07-09 16:03:31"
123475476,1,"68","2022-07-09 14:59:58"
123475475,1,"4.9.1","2022-07-09 14:13:19"
123475474,1,"68","2022-07-09 13:21:59"
123475473,149,"68","2022-07-09 12:35:54"
123475472,582,"68","2022-07-09 12:04:06"
123475471,2,"68","2022-07-09 11:41:20"
123475470,1,"68","2022-07-09 09:50:23"
123475469,1,"4.9.1","2022-07-09 09:41:17"
123475468,2,"4.9.1","2022-07-09 08:58:54"
123475467,1,"4.9.1","2022-07-09 08:55:45"
123475466,84,"68","2022-07-09 06:44:16"
123475465,2,"4.9.1","2022-07-09 06:26:46"
123475464,1,"68","2022-07-09 05:58:53"
123475463,2,"68","2022-07-09 05:47:12"
123475462,2,"4.9.1","2022-07-09 05:05:22"
123475461,1,"68","2022-07-09 03:36:21"
123475460,19,"4.9.1","2022-07-09 03:24:58"
123475459,2,"4.9.1","2022-07-09 00:49:25"
123475458,3,"4.9.1","2022-07-09 00:28:29"
123475457,1,"68","2022-07-09 00:14:11"
123475456,15,"4.9.1","2022-07-08 23:48:26"
123475455,1345,"68","2022-07-08 23:19:34"
123475454,5,"4.9.1","2022-07-08 22:42:10"
123475453,5,"4.9.1","2022-07-08 22:41:47"
123475452,5,"4.9.1","2022-07-08 22:31:34"
123475451,1,"4.9.1","2022-07-08 21:04:19"
123475450,3,"4.9.1","2022-07-08 21:02:03"
123475449,8,"4.9.1","2022-07-08 20:19:42"
123475448,1,"4.9.1","2022-07-08 19:42:00"
123475447,1,"4.9.1","2022-07-08 19:27:39"
123475446,5,"4.9.1","2022-07-08 19:17:28"
123475445,6,"4.9.1","2022-07-08 19:13:15"
123475444,4,"4.9.1","2022-07-08 19:13:13"
123475443,2,"4.9.1","2022-07-08 19:12:58"
123475442,50,"68","2022-07-08 19:05:08"
123475441,1,"4.9.1","2022-07-08 19:03:31"
123475440,7,"4.9.1","2022-07-08 19:00:34"
123475439,2,"4.9.1","2022-07-08 19:00:21"
123475438,12,"4.9.1","2022-07-08 18:58:39"
123475437,0,"0.0.0","2022-07-08 18:54:33"
123475436,1,"68","2022-07-08 18:50:29"
123475435,1,"4.9.1","2022-07-08 18:48:54"
123475434,1,"4.9.1","2022-07-08 18:48:26"
123475433,2,"4.9.1","2022-07-08 18:44:59"
123475432,6,"4.9.1","2022-07-08 18:41:51"
123475431,3,"4.9.1","2022-07-08 18:41:38"
123475430,1,"4.9.1","2022-07-08 18:41:32"
123475429,2,"4.9.1","2022-07-08 18:31:40"
